Order ID,Customer ID,Employee ID,Order Date,Shipped Date,id_seqClient,id_seq_Employee,"mois_annee ",id_temps,Nbr_Commande_Livree,Nbr_Commande_Non_Livree,id_seq_fait
10280,"BERGS","2",1996-08-14 00:00:00.000,1996-09-12 00:00:00.000,5,11,"août 1996",21,1,0,101
10265,"BLONP","2",1996-07-25 00:00:00.000,1996-08-12 00:00:00.000,7,11,"juillet 1996",1,1,0,109
10307,"LONEP","2",1996-09-17 00:00:00.000,1996-09-25 00:00:00.000,48,11,"septembre 1996",43,1,0,117
10295,"VINET","2",1996-09-02 00:00:00.000,1996-09-10 00:00:00.000,85,11,"septembre 1996",43,1,0,125
10300,"MAGAA","2",1996-09-09 00:00:00.000,1996-09-18 00:00:00.000,49,11,"septembre 1996",43,1,0,133
10277,"MORGK","2",1996-08-09 00:00:00.000,1996-08-13 00:00:00.000,52,11,"août 1996",21,1,0,141
10313,"QUICK","2",1996-09-24 00:00:00.000,1996-10-04 00:00:00.000,63,11,"septembre 1996",43,1,0,149
10312,"WANDK","2",1996-09-23 00:00:00.000,1996-10-03 00:00:00.000,86,11,"septembre 1996",43,1,0,400
10327,"FOLKO","2",1996-10-11 00:00:00.000,1996-10-14 00:00:00.000,24,11,"octobre 1996",64,1,0,443
10339,"MEREP","2",1996-10-28 00:00:00.000,1996-11-04 00:00:00.000,51,11,"octobre 1996",64,1,0,520
10345,"QUICK","2",1996-11-04 00:00:00.000,1996-11-11 00:00:00.000,63,11,"novembre 1996",87,1,0,554
10368,"ERNSH","2",1996-11-29 00:00:00.000,1996-12-02 00:00:00.000,20,11,"novembre 1996",87,1,0,687
10379,"QUEDE","2",1996-12-11 00:00:00.000,1996-12-13 00:00:00.000,61,11,"décembre 1996",108,1,0,743
10388,"SEVES","2",1996-12-19 00:00:00.000,1996-12-20 00:00:00.000,72,11,"décembre 1996",108,1,0,789
10392,"PICCO","2",1996-12-24 00:00:00.000,1997-01-01 00:00:00.000,59,11,"décembre 1996",108,1,0,812
10398,"SAVEA","2",1996-12-30 00:00:00.000,1997-01-09 00:00:00.000,71,11,"décembre 1996",108,1,0,843
10404,"MAGAA","2",1997-01-03 00:00:00.000,1997-01-08 00:00:00.000,49,11,"janvier 1997",130,1,0,871
10407,"OTTIK","2",1997-01-07 00:00:00.000,1997-01-30 00:00:00.000,56,11,"janvier 1997",130,1,0,893
10414,"FAMIA","2",1997-01-14 00:00:00.000,1997-01-17 00:00:00.000,21,11,"janvier 1997",130,1,0,934
10422,"FRANS","2",1997-01-22 00:00:00.000,1997-01-31 00:00:00.000,27,11,"janvier 1997",130,1,0,974
10457,"KOENE","2",1997-02-25 00:00:00.000,1997-03-03 00:00:00.000,39,11,"février 1997",153,1,0,1157
10462,"CONSH","2",1997-03-03 00:00:00.000,1997-03-18 00:00:00.000,16,11,"mars 1997",173,1,0,1188
10471,"BSBEV","2",1997-03-11 00:00:00.000,1997-03-18 00:00:00.000,11,11,"mars 1997",173,1,0,1232
10478,"VICTE","2",1997-03-18 00:00:00.000,1997-03-26 00:00:00.000,84,11,"mars 1997",173,1,0,1277
10487,"QUEEN","2",1997-03-26 00:00:00.000,1997-03-28 00:00:00.000,62,11,"mars 1997",173,1,0,1327
10502,"PERIC","2",1997-04-10 00:00:00.000,1997-04-29 00:00:00.000,58,11,"avril 1997",194,1,0,1425
10515,"QUICK","2",1997-04-23 00:00:00.000,1997-05-23 00:00:00.000,63,11,"avril 1997",194,1,0,1511
10516,"HUNGO","2",1997-04-24 00:00:00.000,1997-05-01 00:00:00.000,37,11,"avril 1997",194,1,0,1519
10541,"HANAR","2",1997-05-19 00:00:00.000,1997-05-29 00:00:00.000,34,11,"mai 1997",216,1,0,1676
10552,"HILAA","2",1997-05-29 00:00:00.000,1997-06-05 00:00:00.000,35,11,"mai 1997",216,1,0,1737
10553,"WARTH","2",1997-05-30 00:00:00.000,1997-06-03 00:00:00.000,87,11,"mai 1997",216,1,0,1745
10556,"SIMOB","2",1997-06-03 00:00:00.000,1997-06-13 00:00:00.000,73,11,"juin 1997",238,1,0,1763
10561,"FOLKO","2",1997-06-06 00:00:00.000,1997-06-09 00:00:00.000,24,11,"juin 1997",238,1,0,1793
10563,"RICAR","2",1997-06-10 00:00:00.000,1997-06-24 00:00:00.000,67,11,"juin 1997",238,1,0,1804
10583,"WARTH","2",1997-06-30 00:00:00.000,1997-07-04 00:00:00.000,87,11,"juin 1997",238,1,0,1917
10588,"QUICK","2",1997-07-03 00:00:00.000,1997-07-10 00:00:00.000,63,11,"juillet 1997",259,1,0,1951
10595,"ERNSH","2",1997-07-10 00:00:00.000,1997-07-14 00:00:00.000,20,11,"juillet 1997",259,1,0,1992
10615,"WILMK","2",1997-07-30 00:00:00.000,1997-08-06 00:00:00.000,90,11,"juillet 1997",259,1,0,2106
10620,"LAUGB","2",1997-08-05 00:00:00.000,1997-08-14 00:00:00.000,42,11,"août 1997",282,1,0,2129
10657,"SAVEA","2",1997-09-04 00:00:00.000,1997-09-15 00:00:00.000,71,11,"septembre 1997",303,1,0,2333
10663,"BONAP","2",1997-09-10 00:00:00.000,1997-10-03 00:00:00.000,9,11,"septembre 1997",303,1,0,2377
10669,"SIMOB","2",1997-09-15 00:00:00.000,1997-09-22 00:00:00.000,73,11,"septembre 1997",303,1,0,2416
10673,"WILMK","2",1997-09-18 00:00:00.000,1997-09-19 00:00:00.000,90,11,"septembre 1997",303,1,0,2439
10676,"TORTU","2",1997-09-22 00:00:00.000,1997-09-29 00:00:00.000,80,11,"septembre 1997",303,1,0,2459
10683,"DUMON","2",1997-09-26 00:00:00.000,1997-10-01 00:00:00.000,18,11,"septembre 1997",303,1,0,2499
10686,"PICCO","2",1997-09-30 00:00:00.000,1997-10-08 00:00:00.000,59,11,"septembre 1997",303,1,0,2516
10691,"QUICK","2",1997-10-03 00:00:00.000,1997-10-22 00:00:00.000,63,11,"octobre 1997",325,1,0,2542
10727,"REGGC","2",1997-11-03 00:00:00.000,1997-12-05 00:00:00.000,66,11,"novembre 1997",348,1,0,2730
10734,"GOURL","2",1997-11-07 00:00:00.000,1997-11-12 00:00:00.000,31,11,"novembre 1997",348,1,0,2774
10737,"VINET","2",1997-11-11 00:00:00.000,1997-11-18 00:00:00.000,85,11,"novembre 1997",348,1,0,2796
10738,"SPECD","2",1997-11-12 00:00:00.000,1997-11-18 00:00:00.000,74,11,"novembre 1997",348,1,0,2804
10752,"NORTS","2",1997-11-24 00:00:00.000,1997-11-28 00:00:00.000,53,11,"novembre 1997",348,1,0,2878
10780,"LILAS","2",1997-12-16 00:00:00.000,1997-12-25 00:00:00.000,46,11,"décembre 1997",368,1,0,3033
10781,"WARTH","2",1997-12-17 00:00:00.000,1997-12-19 00:00:00.000,87,11,"décembre 1997",368,1,0,3041
10787,"LAMAI","2",1997-12-19 00:00:00.000,1997-12-26 00:00:00.000,41,11,"décembre 1997",368,1,0,3073
10798,"ISLAT","2",1997-12-26 00:00:00.000,1998-01-05 00:00:00.000,38,11,"décembre 1997",368,1,0,3134
10805,"THEBI","2",1997-12-30 00:00:00.000,1998-01-09 00:00:00.000,77,11,"décembre 1997",368,1,0,3171
10808,"OLDWO","2",1998-01-01 00:00:00.000,1998-01-09 00:00:00.000,55,11,"janvier 1998",391,1,0,3188
10810,"LAUGB","2",1998-01-01 00:00:00.000,1998-01-07 00:00:00.000,42,11,"janvier 1998",391,1,0,3207
10815,"SAVEA","2",1998-01-05 00:00:00.000,1998-01-14 00:00:00.000,71,11,"janvier 1998",391,1,0,3236
10819,"CACTU","2",1998-01-07 00:00:00.000,1998-01-16 00:00:00.000,12,11,"janvier 1998",391,1,0,3264
10832,"LAMAI","2",1998-01-14 00:00:00.000,1998-01-19 00:00:00.000,41,11,"janvier 1998",391,1,0,3336
10846,"SUPRD","2",1998-01-22 00:00:00.000,1998-01-23 00:00:00.000,76,11,"janvier 1998",391,1,0,3414
10858,"LACOR","2",1998-01-29 00:00:00.000,1998-02-03 00:00:00.000,40,11,"janvier 1998",391,1,0,3489
10865,"QUICK","2",1998-02-02 00:00:00.000,1998-02-12 00:00:00.000,63,11,"février 1998",413,1,0,3522
10912,"HUNGO","2",1998-02-26 00:00:00.000,1998-03-18 00:00:00.000,37,11,"février 1998",413,1,0,3802
10915,"TORTU","2",1998-02-27 00:00:00.000,1998-03-02 00:00:00.000,80,11,"février 1998",413,1,0,3820
10919,"LINOD","2",1998-03-02 00:00:00.000,1998-03-04 00:00:00.000,47,11,"mars 1998",433,1,0,3840
10939,"MAGAA","2",1998-03-10 00:00:00.000,1998-03-13 00:00:00.000,49,11,"mars 1998",433,1,0,3950
10949,"BOTTM","2",1998-03-13 00:00:00.000,1998-03-17 00:00:00.000,10,11,"mars 1998",433,1,0,4009
10967,"TOMSP","2",1998-03-23 00:00:00.000,1998-04-02 00:00:00.000,79,11,"mars 1998",433,1,0,4118
10971,"FRANR","2",1998-03-24 00:00:00.000,1998-04-02 00:00:00.000,26,11,"mars 1998",433,1,0,4140
10982,"BOTTM","2",1998-03-27 00:00:00.000,1998-04-08 00:00:00.000,10,11,"mars 1998",433,1,0,4194
10983,"SAVEA","2",1998-03-27 00:00:00.000,1998-04-06 00:00:00.000,71,11,"mars 1998",433,1,0,4202
10985,"HUNGO","2",1998-03-30 00:00:00.000,1998-04-02 00:00:00.000,37,11,"mars 1998",433,1,0,4213
10989,"QUEDE","2",1998-03-31 00:00:00.000,1998-04-02 00:00:00.000,61,11,"mars 1998",433,1,0,4236
10280,"BERGS","2",1996-08-14 00:00:00.000,1996-09-12 00:00:00.000,5,2,"août 1996",21,1,0,100
10265,"BLONP","2",1996-07-25 00:00:00.000,1996-08-12 00:00:00.000,7,2,"juillet 1996",1,1,0,108
10307,"LONEP","2",1996-09-17 00:00:00.000,1996-09-25 00:00:00.000,48,2,"septembre 1996",43,1,0,116
10295,"VINET","2",1996-09-02 00:00:00.000,1996-09-10 00:00:00.000,85,2,"septembre 1996",43,1,0,124
10300,"MAGAA","2",1996-09-09 00:00:00.000,1996-09-18 00:00:00.000,49,2,"septembre 1996",43,1,0,132
10277,"MORGK","2",1996-08-09 00:00:00.000,1996-08-13 00:00:00.000,52,2,"août 1996",21,1,0,140
10313,"QUICK","2",1996-09-24 00:00:00.000,1996-10-04 00:00:00.000,63,2,"septembre 1996",43,1,0,148
10312,"WANDK","2",1996-09-23 00:00:00.000,1996-10-03 00:00:00.000,86,2,"septembre 1996",43,1,0,399
10327,"FOLKO","2",1996-10-11 00:00:00.000,1996-10-14 00:00:00.000,24,2,"octobre 1996",64,1,0,442
10339,"MEREP","2",1996-10-28 00:00:00.000,1996-11-04 00:00:00.000,51,2,"octobre 1996",64,1,0,519
10345,"QUICK","2",1996-11-04 00:00:00.000,1996-11-11 00:00:00.000,63,2,"novembre 1996",87,1,0,553
10368,"ERNSH","2",1996-11-29 00:00:00.000,1996-12-02 00:00:00.000,20,2,"novembre 1996",87,1,0,686
10379,"QUEDE","2",1996-12-11 00:00:00.000,1996-12-13 00:00:00.000,61,2,"décembre 1996",108,1,0,742
10388,"SEVES","2",1996-12-19 00:00:00.000,1996-12-20 00:00:00.000,72,2,"décembre 1996",108,1,0,788
10392,"PICCO","2",1996-12-24 00:00:00.000,1997-01-01 00:00:00.000,59,2,"décembre 1996",108,1,0,811
10398,"SAVEA","2",1996-12-30 00:00:00.000,1997-01-09 00:00:00.000,71,2,"décembre 1996",108,1,0,842
10404,"MAGAA","2",1997-01-03 00:00:00.000,1997-01-08 00:00:00.000,49,2,"janvier 1997",130,1,0,870
10407,"OTTIK","2",1997-01-07 00:00:00.000,1997-01-30 00:00:00.000,56,2,"janvier 1997",130,1,0,892
10414,"FAMIA","2",1997-01-14 00:00:00.000,1997-01-17 00:00:00.000,21,2,"janvier 1997",130,1,0,933
10422,"FRANS","2",1997-01-22 00:00:00.000,1997-01-31 00:00:00.000,27,2,"janvier 1997",130,1,0,973
10457,"KOENE","2",1997-02-25 00:00:00.000,1997-03-03 00:00:00.000,39,2,"février 1997",153,1,0,1156
10462,"CONSH","2",1997-03-03 00:00:00.000,1997-03-18 00:00:00.000,16,2,"mars 1997",173,1,0,1187
10471,"BSBEV","2",1997-03-11 00:00:00.000,1997-03-18 00:00:00.000,11,2,"mars 1997",173,1,0,1231
10478,"VICTE","2",1997-03-18 00:00:00.000,1997-03-26 00:00:00.000,84,2,"mars 1997",173,1,0,1276
10487,"QUEEN","2",1997-03-26 00:00:00.000,1997-03-28 00:00:00.000,62,2,"mars 1997",173,1,0,1326
10502,"PERIC","2",1997-04-10 00:00:00.000,1997-04-29 00:00:00.000,58,2,"avril 1997",194,1,0,1424
10515,"QUICK","2",1997-04-23 00:00:00.000,1997-05-23 00:00:00.000,63,2,"avril 1997",194,1,0,1510
10516,"HUNGO","2",1997-04-24 00:00:00.000,1997-05-01 00:00:00.000,37,2,"avril 1997",194,1,0,1518
10541,"HANAR","2",1997-05-19 00:00:00.000,1997-05-29 00:00:00.000,34,2,"mai 1997",216,1,0,1675
10552,"HILAA","2",1997-05-29 00:00:00.000,1997-06-05 00:00:00.000,35,2,"mai 1997",216,1,0,1736
10553,"WARTH","2",1997-05-30 00:00:00.000,1997-06-03 00:00:00.000,87,2,"mai 1997",216,1,0,1744
10556,"SIMOB","2",1997-06-03 00:00:00.000,1997-06-13 00:00:00.000,73,2,"juin 1997",238,1,0,1762
10561,"FOLKO","2",1997-06-06 00:00:00.000,1997-06-09 00:00:00.000,24,2,"juin 1997",238,1,0,1792
10563,"RICAR","2",1997-06-10 00:00:00.000,1997-06-24 00:00:00.000,67,2,"juin 1997",238,1,0,1803
10583,"WARTH","2",1997-06-30 00:00:00.000,1997-07-04 00:00:00.000,87,2,"juin 1997",238,1,0,1916
10588,"QUICK","2",1997-07-03 00:00:00.000,1997-07-10 00:00:00.000,63,2,"juillet 1997",259,1,0,1950
10595,"ERNSH","2",1997-07-10 00:00:00.000,1997-07-14 00:00:00.000,20,2,"juillet 1997",259,1,0,1991
10615,"WILMK","2",1997-07-30 00:00:00.000,1997-08-06 00:00:00.000,90,2,"juillet 1997",259,1,0,2105
10620,"LAUGB","2",1997-08-05 00:00:00.000,1997-08-14 00:00:00.000,42,2,"août 1997",282,1,0,2128
10657,"SAVEA","2",1997-09-04 00:00:00.000,1997-09-15 00:00:00.000,71,2,"septembre 1997",303,1,0,2332
10663,"BONAP","2",1997-09-10 00:00:00.000,1997-10-03 00:00:00.000,9,2,"septembre 1997",303,1,0,2376
10669,"SIMOB","2",1997-09-15 00:00:00.000,1997-09-22 00:00:00.000,73,2,"septembre 1997",303,1,0,2415
10673,"WILMK","2",1997-09-18 00:00:00.000,1997-09-19 00:00:00.000,90,2,"septembre 1997",303,1,0,2438
10676,"TORTU","2",1997-09-22 00:00:00.000,1997-09-29 00:00:00.000,80,2,"septembre 1997",303,1,0,2458
10683,"DUMON","2",1997-09-26 00:00:00.000,1997-10-01 00:00:00.000,18,2,"septembre 1997",303,1,0,2498
10686,"PICCO","2",1997-09-30 00:00:00.000,1997-10-08 00:00:00.000,59,2,"septembre 1997",303,1,0,2515
10691,"QUICK","2",1997-10-03 00:00:00.000,1997-10-22 00:00:00.000,63,2,"octobre 1997",325,1,0,2541
10727,"REGGC","2",1997-11-03 00:00:00.000,1997-12-05 00:00:00.000,66,2,"novembre 1997",348,1,0,2729
10734,"GOURL","2",1997-11-07 00:00:00.000,1997-11-12 00:00:00.000,31,2,"novembre 1997",348,1,0,2773
10737,"VINET","2",1997-11-11 00:00:00.000,1997-11-18 00:00:00.000,85,2,"novembre 1997",348,1,0,2795
10738,"SPECD","2",1997-11-12 00:00:00.000,1997-11-18 00:00:00.000,74,2,"novembre 1997",348,1,0,2803
10752,"NORTS","2",1997-11-24 00:00:00.000,1997-11-28 00:00:00.000,53,2,"novembre 1997",348,1,0,2877
10780,"LILAS","2",1997-12-16 00:00:00.000,1997-12-25 00:00:00.000,46,2,"décembre 1997",368,1,0,3032
10781,"WARTH","2",1997-12-17 00:00:00.000,1997-12-19 00:00:00.000,87,2,"décembre 1997",368,1,0,3040
10787,"LAMAI","2",1997-12-19 00:00:00.000,1997-12-26 00:00:00.000,41,2,"décembre 1997",368,1,0,3072
10798,"ISLAT","2",1997-12-26 00:00:00.000,1998-01-05 00:00:00.000,38,2,"décembre 1997",368,1,0,3133
10805,"THEBI","2",1997-12-30 00:00:00.000,1998-01-09 00:00:00.000,77,2,"décembre 1997",368,1,0,3170
10808,"OLDWO","2",1998-01-01 00:00:00.000,1998-01-09 00:00:00.000,55,2,"janvier 1998",391,1,0,3187
10810,"LAUGB","2",1998-01-01 00:00:00.000,1998-01-07 00:00:00.000,42,2,"janvier 1998",391,1,0,3206
10815,"SAVEA","2",1998-01-05 00:00:00.000,1998-01-14 00:00:00.000,71,2,"janvier 1998",391,1,0,3235
10819,"CACTU","2",1998-01-07 00:00:00.000,1998-01-16 00:00:00.000,12,2,"janvier 1998",391,1,0,3263
10832,"LAMAI","2",1998-01-14 00:00:00.000,1998-01-19 00:00:00.000,41,2,"janvier 1998",391,1,0,3335
10846,"SUPRD","2",1998-01-22 00:00:00.000,1998-01-23 00:00:00.000,76,2,"janvier 1998",391,1,0,3413
10858,"LACOR","2",1998-01-29 00:00:00.000,1998-02-03 00:00:00.000,40,2,"janvier 1998",391,1,0,3488
10865,"QUICK","2",1998-02-02 00:00:00.000,1998-02-12 00:00:00.000,63,2,"février 1998",413,1,0,3521
10912,"HUNGO","2",1998-02-26 00:00:00.000,1998-03-18 00:00:00.000,37,2,"février 1998",413,1,0,3801
10915,"TORTU","2",1998-02-27 00:00:00.000,1998-03-02 00:00:00.000,80,2,"février 1998",413,1,0,3819
10919,"LINOD","2",1998-03-02 00:00:00.000,1998-03-04 00:00:00.000,47,2,"mars 1998",433,1,0,3839
10939,"MAGAA","2",1998-03-10 00:00:00.000,1998-03-13 00:00:00.000,49,2,"mars 1998",433,1,0,3949
10949,"BOTTM","2",1998-03-13 00:00:00.000,1998-03-17 00:00:00.000,10,2,"mars 1998",433,1,0,4008
10967,"TOMSP","2",1998-03-23 00:00:00.000,1998-04-02 00:00:00.000,79,2,"mars 1998",433,1,0,4117
10971,"FRANR","2",1998-03-24 00:00:00.000,1998-04-02 00:00:00.000,26,2,"mars 1998",433,1,0,4139
10982,"BOTTM","2",1998-03-27 00:00:00.000,1998-04-08 00:00:00.000,10,2,"mars 1998",433,1,0,4193
10983,"SAVEA","2",1998-03-27 00:00:00.000,1998-04-06 00:00:00.000,71,2,"mars 1998",433,1,0,4201
10985,"HUNGO","2",1998-03-30 00:00:00.000,1998-04-02 00:00:00.000,37,2,"mars 1998",433,1,0,4212
10989,"QUEDE","2",1998-03-31 00:00:00.000,1998-04-02 00:00:00.000,61,2,"mars 1998",433,1,0,4235
10990,"ERNSH","2",1998-04-01 00:00:00.000,1998-04-07 00:00:00.000,20,2,"avril 1998",455,1,0,4243
10990,"ERNSH","2",1998-04-01 00:00:00.000,1998-04-07 00:00:00.000,20,11,"avril 1998",455,1,0,4244
10990,"ERNSH","2",1998-04-01 00:00:00.000,1998-04-07 00:00:00.000,20,12,"avril 1998",455,1,0,4245
10990,"ERNSH","2",1998-04-01 00:00:00.000,1998-04-07 00:00:00.000,20,14,"avril 1998",455,1,0,4246
10990,"ERNSH","2",1998-04-01 00:00:00.000,1998-04-07 00:00:00.000,20,15,"avril 1998",455,1,0,4247
10990,"ERNSH","2",1998-04-01 00:00:00.000,1998-04-07 00:00:00.000,20,16,"avril 1998",455,1,0,4248
10990,"ERNSH","2",1998-04-01 00:00:00.000,1998-04-07 00:00:00.000,20,17,"avril 1998",455,1,0,4249
10990,"ERNSH","2",1998-04-01 00:00:00.000,1998-04-07 00:00:00.000,20,21,"avril 1998",455,1,0,4250
10994,"VAFFE","2",1998-04-02 00:00:00.000,1998-04-09 00:00:00.000,83,2,"avril 1998",455,1,0,4268
10994,"VAFFE","2",1998-04-02 00:00:00.000,1998-04-09 00:00:00.000,83,11,"avril 1998",455,1,0,4269
10994,"VAFFE","2",1998-04-02 00:00:00.000,1998-04-09 00:00:00.000,83,12,"avril 1998",455,1,0,4270
10994,"VAFFE","2",1998-04-02 00:00:00.000,1998-04-09 00:00:00.000,83,14,"avril 1998",455,1,0,4271
10994,"VAFFE","2",1998-04-02 00:00:00.000,1998-04-09 00:00:00.000,83,15,"avril 1998",455,1,0,4272
10994,"VAFFE","2",1998-04-02 00:00:00.000,1998-04-09 00:00:00.000,83,16,"avril 1998",455,1,0,4273
10994,"VAFFE","2",1998-04-02 00:00:00.000,1998-04-09 00:00:00.000,83,17,"avril 1998",455,1,0,4274
10994,"VAFFE","2",1998-04-02 00:00:00.000,1998-04-09 00:00:00.000,83,21,"avril 1998",455,1,0,4275
11000,"RATTC","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,65,2,"avril 1998",455,1,0,4299
11000,"RATTC","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,65,11,"avril 1998",455,1,0,4300
11000,"RATTC","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,65,12,"avril 1998",455,1,0,4301
11000,"RATTC","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,65,14,"avril 1998",455,1,0,4302
11000,"RATTC","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,65,15,"avril 1998",455,1,0,4303
11000,"RATTC","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,65,16,"avril 1998",455,1,0,4304
11000,"RATTC","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,65,17,"avril 1998",455,1,0,4305
11000,"RATTC","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,65,21,"avril 1998",455,1,0,4306
11001,"FOLKO","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,24,2,"avril 1998",455,1,0,4307
11001,"FOLKO","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,24,11,"avril 1998",455,1,0,4308
11001,"FOLKO","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,24,12,"avril 1998",455,1,0,4309
11001,"FOLKO","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,24,14,"avril 1998",455,1,0,4310
11001,"FOLKO","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,24,15,"avril 1998",455,1,0,4311
11001,"FOLKO","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,24,16,"avril 1998",455,1,0,4312
11001,"FOLKO","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,24,17,"avril 1998",455,1,0,4313
11001,"FOLKO","2",1998-04-06 00:00:00.000,1998-04-14 00:00:00.000,24,21,"avril 1998",455,1,0,4314
11005,"WILMK","2",1998-04-07 00:00:00.000,1998-04-10 00:00:00.000,90,2,"avril 1998",455,1,0,4329
11005,"WILMK","2",1998-04-07 00:00:00.000,1998-04-10 00:00:00.000,90,11,"avril 1998",455,1,0,4330
11005,"WILMK","2",1998-04-07 00:00:00.000,1998-04-10 00:00:00.000,90,12,"avril 1998",455,1,0,4331
11005,"WILMK","2",1998-04-07 00:00:00.000,1998-04-10 00:00:00.000,90,14,"avril 1998",455,1,0,4332
11005,"WILMK","2",1998-04-07 00:00:00.000,1998-04-10 00:00:00.000,90,15,"avril 1998",455,1,0,4333
11005,"WILMK","2",1998-04-07 00:00:00.000,1998-04-10 00:00:00.000,90,16,"avril 1998",455,1,0,4334
11005,"WILMK","2",1998-04-07 00:00:00.000,1998-04-10 00:00:00.000,90,17,"avril 1998",455,1,0,4335
11005,"WILMK","2",1998-04-07 00:00:00.000,1998-04-10 00:00:00.000,90,21,"avril 1998",455,1,0,4336
11009,"GODOS","2",1998-04-08 00:00:00.000,1998-04-10 00:00:00.000,30,2,"avril 1998",455,1,0,4358
11009,"GODOS","2",1998-04-08 00:00:00.000,1998-04-10 00:00:00.000,30,11,"avril 1998",455,1,0,4359
11009,"GODOS","2",1998-04-08 00:00:00.000,1998-04-10 00:00:00.000,30,12,"avril 1998",455,1,0,4360
11009,"GODOS","2",1998-04-08 00:00:00.000,1998-04-10 00:00:00.000,30,14,"avril 1998",455,1,0,4361
11009,"GODOS","2",1998-04-08 00:00:00.000,1998-04-10 00:00:00.000,30,15,"avril 1998",455,1,0,4362
11009,"GODOS","2",1998-04-08 00:00:00.000,1998-04-10 00:00:00.000,30,16,"avril 1998",455,1,0,4363
11009,"GODOS","2",1998-04-08 00:00:00.000,1998-04-10 00:00:00.000,30,17,"avril 1998",455,1,0,4364
11009,"GODOS","2",1998-04-08 00:00:00.000,1998-04-10 00:00:00.000,30,21,"avril 1998",455,1,0,4365
11010,"REGGC","2",1998-04-09 00:00:00.000,1998-04-21 00:00:00.000,66,2,"avril 1998",455,1,0,4366
11010,"REGGC","2",1998-04-09 00:00:00.000,1998-04-21 00:00:00.000,66,11,"avril 1998",455,1,0,4367
11010,"REGGC","2",1998-04-09 00:00:00.000,1998-04-21 00:00:00.000,66,12,"avril 1998",455,1,0,4368
11010,"REGGC","2",1998-04-09 00:00:00.000,1998-04-21 00:00:00.000,66,14,"avril 1998",455,1,0,4369
11010,"REGGC","2",1998-04-09 00:00:00.000,1998-04-21 00:00:00.000,66,15,"avril 1998",455,1,0,4370
11010,"REGGC","2",1998-04-09 00:00:00.000,1998-04-21 00:00:00.000,66,16,"avril 1998",455,1,0,4371
11010,"REGGC","2",1998-04-09 00:00:00.000,1998-04-21 00:00:00.000,66,17,"avril 1998",455,1,0,4372
11010,"REGGC","2",1998-04-09 00:00:00.000,1998-04-21 00:00:00.000,66,21,"avril 1998",455,1,0,4373
11013,"ROMEY","2",1998-04-09 00:00:00.000,1998-04-10 00:00:00.000,69,2,"avril 1998",455,1,0,4382
11013,"ROMEY","2",1998-04-09 00:00:00.000,1998-04-10 00:00:00.000,69,11,"avril 1998",455,1,0,4383
11013,"ROMEY","2",1998-04-09 00:00:00.000,1998-04-10 00:00:00.000,69,12,"avril 1998",455,1,0,4384
11013,"ROMEY","2",1998-04-09 00:00:00.000,1998-04-10 00:00:00.000,69,14,"avril 1998",455,1,0,4385
11013,"ROMEY","2",1998-04-09 00:00:00.000,1998-04-10 00:00:00.000,69,15,"avril 1998",455,1,0,4386
11013,"ROMEY","2",1998-04-09 00:00:00.000,1998-04-10 00:00:00.000,69,16,"avril 1998",455,1,0,4387
11013,"ROMEY","2",1998-04-09 00:00:00.000,1998-04-10 00:00:00.000,69,17,"avril 1998",455,1,0,4388
11013,"ROMEY","2",1998-04-09 00:00:00.000,1998-04-10 00:00:00.000,69,21,"avril 1998",455,1,0,4389
11014,"LINOD","2",1998-04-10 00:00:00.000,1998-04-15 00:00:00.000,47,2,"avril 1998",455,1,0,4390
11014,"LINOD","2",1998-04-10 00:00:00.000,1998-04-15 00:00:00.000,47,11,"avril 1998",455,1,0,4391
11014,"LINOD","2",1998-04-10 00:00:00.000,1998-04-15 00:00:00.000,47,12,"avril 1998",455,1,0,4392
11014,"LINOD","2",1998-04-10 00:00:00.000,1998-04-15 00:00:00.000,47,14,"avril 1998",455,1,0,4393
11014,"LINOD","2",1998-04-10 00:00:00.000,1998-04-15 00:00:00.000,47,15,"avril 1998",455,1,0,4394
11014,"LINOD","2",1998-04-10 00:00:00.000,1998-04-15 00:00:00.000,47,16,"avril 1998",455,1,0,4395
11014,"LINOD","2",1998-04-10 00:00:00.000,1998-04-15 00:00:00.000,47,17,"avril 1998",455,1,0,4396
11014,"LINOD","2",1998-04-10 00:00:00.000,1998-04-15 00:00:00.000,47,21,"avril 1998",455,1,0,4397
11015,"SANTG","2",1998-04-10 00:00:00.000,1998-04-20 00:00:00.000,70,2,"avril 1998",455,1,0,4398
